Time, X-pos, Y-pos
0.0773 0.884799 0.466339
0.0774 0.884506 0.466894
0.0775 0.884212 0.46745
0.0776 0.883919 0.468006
0.0777 0.883625 0.468561
0.0778 0.88333 0.469116
0.0779 0.883036 0.469671
0.078 0.882741 0.470226
0.0781 0.882445 0.470781
0.0782 0.88215 0.471335
0.0783 0.881853 0.47189
0.0784 0.881557 0.472444
0.0785 0.88126 0.472998
0.0786 0.880963 0.473551
0.0787 0.880666 0.474105
0.0788 0.880368 0.474658
0.0789 0.88007 0.475212
0.079 0.879771 0.475764
0.0791 0.879472 0.476317
0.0792 0.879173 0.47687
0.0793 0.878874 0.477422
0.0794 0.878574 0.477975
0.0795 0.878273 0.478527
0.0796 0.877973 0.479078
0.0797 0.877672 0.47963
0.0798 0.877371 0.480182
0.0799 0.877069 0.480733
0.08 0.876767 0.481284
0.0801 0.876465 0.481835
0.0802 0.876162 0.482386
0.0803 0.875859 0.482936
0.0804 0.875556 0.483486
0.0805 0.875252 0.484037
0.0806 0.874948 0.484586
0.0807 0.874643 0.485136
0.0808 0.874339 0.485686
0.0809 0.874034 0.486235
0.081 0.873728 0.486784
0.0811 0.873422 0.487333
0.0812 0.873116 0.487882
0.0813 0.87281 0.488431
0.0814 0.872503 0.488979
0.0815 0.872196 0.489527
0.0816 0.871888 0.490075
0.0817 0.871581 0.490623
0.0818 0.871272 0.491171
0.0819 0.870964 0.491718
0.082 0.870655 0.492266
0.0821 0.870346 0.492813
0.0822 0.870036 0.49336
0.0823 0.869726 0.493906
0.0824 0.869416 0.494453
0.0825 0.869105 0.494999
0.0826 0.868794 0.495545
0.0827 0.868483 0.496091
0.0828 0.868172 0.496637
0.0829 0.86786 0.497182
0.083 0.867547 0.497727
0.0831 0.867235 0.498273
0.0832 0.866922 0.498818
0.0833 0.866608 0.499362
0.0834 0.866295 0.499907
0.0835 0.865981 0.500451
0.0836 0.865666 0.500995
0.0837 0.865352 0.501539
0.0838 0.865037 0.502083
0.0839 0.864721 0.502626
0.084 0.864405 0.50317
0.0841 0.864089 0.503713
0.0842 0.863773 0.504256
0.0843 0.863456 0.504799
0.0844 0.863139 0.505341
0.0845 0.862822 0.505883
0.0846 0.862504 0.506426
0.0847 0.862186 0.506968
0.0848 0.861867 0.507509
0.0849 0.861549 0.508051
0.085 0.861229 0.508592
0.0851 0.86091 0.509133
0.0852 0.86059 0.509674
0.0853 0.86027 0.510215
0.0854 0.859949 0.510756
0.0855 0.859629 0.511296
0.0856 0.859307 0.511836
0.0857 0.858986 0.512376
0.0858 0.858664 0.512916
0.0859 0.858342 0.513455
0.086 0.858019 0.513995
0.0861 0.857697 0.514534
0.0862 0.857373 0.515073
0.0863 0.85705 0.515611
0.0864 0.856726 0.51615
0.0865 0.856402 0.516688
0.0866 0.856077 0.517226
0.0867 0.855752 0.517764
0.0868 0.855427 0.518302
0.0869 0.855101 0.518839
0.087 0.854776 0.519377
0.0871 0.854449 0.519914
0.0872 0.854123 0.520451
0.0873 0.853796 0.520987
0.0874 0.853469 0.521524
0.0875 0.853141 0.52206
0.0876 0.852813 0.522596
0.0877 0.852485 0.523132
0.0878 0.852156 0.523668
0.0879 0.851827 0.524203
0.088 0.851498 0.524738
0.0881 0.851168 0.525273
0.0882 0.850838 0.525808
0.0883 0.850508 0.526343
0.0884 0.850177 0.526877
0.0885 0.849847 0.527411
0.0886 0.849515 0.527945
0.0887 0.849184 0.528479
0.0888 0.848852 0.529013
0.0889 0.848519 0.529546
0.089 0.848187 0.530079
0.0891 0.847854 0.530612
0.0892 0.84752 0.531145
0.0893 0.847187 0.531677
0.0894 0.846853 0.53221
0.0895 0.846519 0.532742
0.0896 0.846184 0.533274
0.0897 0.845849 0.533805
0.0898 0.845514 0.534337
0.0899 0.845178 0.534868
0.09 0.844842 0.535399
0.0901 0.844506 0.53593
0.0902 0.844169 0.536461
0.0903 0.843832 0.536991
0.0904 0.843495 0.537521
0.0905 0.843157 0.538051
0.0906 0.842819 0.538581
0.0907 0.842481 0.539111
0.0908 0.842142 0.53964
0.0909 0.841803 0.540169
0.091 0.841464 0.540698
0.0911 0.841124 0.541227
0.0912 0.840784 0.541756
0.0913 0.840444 0.542284
0.0914 0.840103 0.542812
0.0915 0.839763 0.54334
0.0916 0.839421 0.543867
0.0917 0.83908 0.544395
0.0918 0.838738 0.544922
0.0919 0.838395 0.545449
0.092 0.838053 0.545976
0.0921 0.83771 0.546503
0.0922 0.837367 0.547029
0.0923 0.837023 0.547555
0.0924 0.836679 0.548081
0.0925 0.836335 0.548607
0.0926 0.83599 0.549132
