MC_samples M E
929 0.414521 -1.22604
930 0.414258 -1.2259
931 0.413958 -1.2258
932 0.413745 -1.2256
933 0.413414 -1.2255
934 0.4131 -1.22531
935 0.412791 -1.22514
936 0.412564 -1.22516
937 0.412401 -1.22517
938 0.412324 -1.22529
939 0.412284 -1.22542
940 0.412298 -1.22553
941 0.412322 -1.22557
942 0.412357 -1.22555
943 0.412418 -1.22545
944 0.412452 -1.22537
945 0.412497 -1.22542
946 0.412553 -1.22551
947 0.412656 -1.2255
948 0.412906 -1.22566
949 0.413061 -1.22579
950 0.413195 -1.22574
951 0.413412 -1.22571
952 0.413608 -1.22567
953 0.413882 -1.22575
954 0.414151 -1.22587
955 0.414403 -1.226
956 0.414608 -1.22611
957 0.414859 -1.22619
958 0.415162 -1.22637
959 0.415438 -1.22654
960 0.41563 -1.22662
961 0.415858 -1.22662
962 0.416102 -1.22667
963 0.416459 -1.2268
964 0.416789 -1.22693
965 0.417161 -1.22709
966 0.417505 -1.2272
967 0.417792 -1.22723
968 0.417991 -1.22727
969 0.418122 -1.22733
970 0.418201 -1.22734
971 0.418203 -1.2273
972 0.41822 -1.2272
973 0.418145 -1.22709
974 0.418013 -1.22698
975 0.417851 -1.22683
976 0.417705 -1.2267
977 0.417636 -1.22664
978 0.417587 -1.22662
979 0.417518 -1.22659
980 0.417444 -1.22653
981 0.417396 -1.22645
982 0.417398 -1.2265
983 0.417401 -1.22655
984 0.417363 -1.22657
985 0.41735 -1.22651
986 0.417307 -1.22638
987 0.41729 -1.22641
988 0.417131 -1.22639
989 0.416941 -1.22638
990 0.416763 -1.22629
991 0.416599 -1.22621
992 0.416477 -1.22623
993 0.416365 -1.22638
994 0.416192 -1.22642
995 0.416095 -1.22645
996 0.415969 -1.22649
997 0.415858 -1.22639
998 0.415741 -1.22622
999 0.415676 -1.22611
1000 0.41566 -1.22619
1001 0.415639 -1.22624
1002 0.415619 -1.22621
1003 0.415553 -1.22611
1004 0.415473 -1.22601
1005 0.415463 -1.22599
1006 0.415457 -1.22607
1007 0.415343 -1.22606
1008 0.415198 -1.22615
1009 0.415059 -1.22623
1010 0.414842 -1.22635
1011 0.414619 -1.22638
1012 0.414338 -1.22637
1013 0.414107 -1.22634
1014 0.4139 -1.22621
1015 0.413695 -1.22617
1016 0.413474 -1.22607
1017 0.413299 -1.22609
1018 0.41307 -1.22598
1019 0.41287 -1.22582
1020 0.412632 -1.22575
1021 0.412444 -1.22572
1022 0.412402 -1.22574
1023 0.412414 -1.22576
1024 0.412397 -1.22571
1025 0.412376 -1.2257
1026 0.412378 -1.22571
